wave,parish,state,project,name,include,field_status,contrac_status,total_mi,mi_remain_plan,mi_remain_contrac_adj,passings,passings_remain_plan,passings_remain_contrac_adj,bead,bead_remain_plan,bead_remain_contrac_adj,reason_codes,contrac_adjustment_note 
Wave 1 (Tom/Ben),Jefferson Davis Parish,LA,DA-11340,"Jefferson Davis Parish-NONE-DA-11340-APPROVEDDESIGNAREAS - Lake Arthur, LA",YES,,(no ROQ job),0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"newborn_hi_only, newborn_status_strong, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),LaSalle Parish,LA,CA-4484,LaSalle Parish-NONE-CA-4484-Construction Area - Jena to Nebo,YES,complete,(no ROQ job),6.37,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),LaSalle Parish,LA,CA-4488,LaSalle Parish-NONE-CA-4488-Construction Area - Jena Addition 1,YES,complete,(no ROQ job),0.54,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),LaSalle Parish,LA,CA-59,LaSalle Parish-NONE-CA-59-Construction Area - Lasalle Jena,YES,complete,(no ROQ job),38.21,0.0,0.0,2699.0,5.0,5.0,4.0,0.0,0.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),LaSalle Parish,LA,CA-65,LaSalle Parish-NONE-CA-65-Construction Area - Lasalle Nebo,YES,complete,(no ROQ job),11.98,0.06,0.06,254.0,0.0,0.0,0.0,0.0,0.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),LaSalle Parish,LA,CA-75,LaSalle Parish-NONE-CA-75-Construction Area - Lasalle North,YES,complete,Complete,106.37,2.94,4.1,2152.0,34.0,0.0,177.0,2.8,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),LaSalle Parish,LA,CA-77,LaSalle Parish-NONE-CA-77-Construction Area - Lasalle Outer Jena,YES,complete,(no ROQ job),60.99,0.45,0.45,890.0,0.0,0.0,0.0,0.0,0.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),LaSalle Parish,LA,CA-9382,LaSalle Parish-NONE-CA-9382-Construction Area - LaSalle Erate,YES,complete,(no ROQ job),0.57,0.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lafayette Parish,LA,CDA-27374,Lafayette Parish-NONE-CDA-27374-Stat Area - 2026 - CDA-27374,YES,not_started,(no ROQ job),87.88,87.88,87.88,3133.0,3133.0,3133.0,1319.0,1319.0,1319.0,"wave1_retimed_pass1, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lafayette Parish,LA,CDA-27380,Lafayette Parish-NONE-CDA-27380-Stat Area - 2027 - CDA-27380,YES,not_started,(no ROQ job),25.17,25.17,25.17,2021.0,2021.0,2021.0,131.0,131.0,131.0,"wave1_retimed_pass1, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lafayette Parish,LA,CDA-27386,Lafayette Parish-NONE-CDA-27386-Stat Area - 2027 - CDA-27386,YES,not_started,(no ROQ job),32.24,32.24,32.24,1356.0,1356.0,1356.0,357.0,357.0,357.0,"wave1_retimed_pass1, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lafayette Parish,LA,DA-10518,Lafayette Parish-NONE-DA-10518-APPROVEDDESIGNAREAS - Lafayette Parish,YES,not_started,(no ROQ job),1.02,1.02,1.02,264.0,264.0,264.0,41.0,41.0,41.0,"wave1_retimed_pass1, wave1_mk48_resize, parent_resized_after_child, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lafayette Parish,LA,DA-10973,Lafayette Parish-NONE-DA-10973-APPROVEDDESIGNAREAS - Lafayette-2,YES,,(no ROQ job),0.95,0.95,0.95,1.0,1.0,1.0,0.0,0.0,0.0,"newborn_hi_only, newborn_status_strong, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lafayette Parish,LA,DA-10975,Lafayette Parish-NONE-DA-10975-APPROVEDDESIGNAREAS - Lafayette-1,YES,,(no ROQ job),0.0,0.0,0.0,12.0,12.0,12.0,1.0,1.0,1.0,"newborn_hi_only, newborn_status_strong, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lamar County,MS,CA-8943,Lamar County-NONE-CA-8943-Construction Area - Lamar County RDOF,YES,in_construction,Loaded,27.36,27.36,27.36,416.0,416.0,416.0,0.0,0.0,0.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lamar County,MS,CDA-32570,Lamar County-NONE-CDA-32570-Stat Area - 2027 - CDA-32570,YES,not_started,(no ROQ job),0.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,2.0,"wave1_retimed_pass1, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lamar County,MS,CDA-32571,Lamar County-NONE-CDA-32571-Stat Area - 2027 - CDA-32571,YES,not_started,(no ROQ job),1.07,1.07,1.07,17.0,17.0,17.0,0.0,0.0,0.0,"wave1_retimed_pass1, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lamar County,MS,DA-7299,Lamar County-NONE-DA-7299-APPROVEDDESIGNAREAS - Southeast Lamar County 1 RDOF,YES,not_started,(no ROQ job),0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,"wave1_pinned_authority, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lamar County,MS,DA-7300,Lamar County-NONE-DA-7300-APPROVEDDESIGNAREAS - Southeast Lamar County 2 RDOF,YES,not_started,(no ROQ job),0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,"wave1_pinned_authority, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lincoln County,AR,CA-4490,Lincoln County-NONE-CA-4490-Construction Area - Lincoln County - Mainline,YES,complete,(no ROQ job),53.23,0.0,0.0,1206.0,1.0,1.0,0.0,0.0,0.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lincoln County,AR,CA-7292,Lincoln County-NONE-CA-7292-Construction Area - Star City,YES,complete,(no ROQ job),30.11,0.0,0.0,1347.0,0.0,0.0,0.0,0.0,0.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lincoln County,AR,DA-5873,Lincoln County-NONE-DA-5873-APPROVEDDESIGNAREAS - Grady,YES,complete,(no ROQ job),17.3,9.27,9.27,319.0,44.0,44.0,0.0,0.0,0.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lincoln Parish,LA,CDA-27360,Lincoln Parish-NONE-CDA-27360-Stat Area - 2027 - CDA-27360,YES,not_started,(no ROQ job),122.12,122.12,122.12,3682.0,3682.0,3682.0,471.0,471.0,471.0,"wave1_retimed_pass1, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lonoke County,AR,CA-1695,"Lonoke County-NONE-CA-1695-Construction Area - Carlisle, AR",YES,complete,(no ROQ job),25.5,0.0,0.0,1410.0,0.0,0.0,0.0,0.0,0.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lonoke County,AR,CA-5284,Lonoke County-NONE-CA-5284-Construction Area - South Lonoke to 165 Splicing,YES,complete,(no ROQ job),6.77,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lonoke County,AR,DA-5727,Lonoke County-NONE-DA-5727-APPROVEDDESIGNAREAS - Lonoke,YES,complete,(no ROQ job),41.06,0.0,0.0,2476.0,0.0,0.0,0.0,0.0,0.0,"wave1_pinned_authority, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lonoke County,AR,DA-5805,Lonoke County-NONE-DA-5805-APPROVEDDESIGNAREAS - Humnoke,YES,complete,(no ROQ job),20.14,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,"wave1_pinned_authority, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Lonoke County,AR,DA-5823,Lonoke County-NONE-DA-5823-APPROVEDDESIGNAREAS - England,YES,complete,(no ROQ job),13.58,0.0,0.0,1607.0,0.0,0.0,0.0,0.0,0.0,"wave1_pinned_authority, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Morehouse Parish,LA,CA-8025,Morehouse Parish-NONE-CA-8025-Construction Area - Ashley Co RDOF Remaining-Morehouse Parish,YES,complete,Complete,5.26,5.26,0.88,8.0,8.0,0.0,0.0,0.0,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-7574,Natchitoches Parish-NONE-CA-7574-Construction Area - Vowells Mill,YES,complete,Complete,42.78,0.0,3.97,252.0,0.0,0.0,6.0,0.0,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-7575,Natchitoches Parish-NONE-CA-7575-Construction Area - Harmony Rd,YES,complete,Complete,6.36,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-7576,Natchitoches Parish-NONE-CA-7576-Construction Area - HWY 117 South,YES,complete,Complete,14.12,0.0,0.0,83.0,0.0,0.0,2.0,0.0,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-7577,Natchitoches Parish-NONE-CA-7577-Construction Area - Robeline Provencial Rd,YES,complete,Complete,7.44,0.0,0.0,138.0,2.0,0.0,0.0,0.0,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-7578,Natchitoches Parish-NONE-CA-7578-Construction Area - Robeline South,YES,complete,Complete,10.73,3.27,1.36,195.0,110.0,0.0,66.0,37.2,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-7581,Natchitoches Parish-NONE-CA-7581-Construction Area - Shamrock,YES,complete,Complete,13.1,0.0,0.0,187.0,0.0,0.0,14.0,0.0,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-7582,Natchitoches Parish-NONE-CA-7582-Construction Area - Marthaville,YES,complete,Complete,20.99,0.0,0.0,275.0,4.0,0.0,42.0,0.6,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-7584,Natchitoches Parish-NONE-CA-7584-Construction Area - North Marthaville,YES,complete,Complete,7.82,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-7588,Natchitoches Parish-NONE-CA-7588-Construction Area - Johnson Chute Rd,YES,complete,Complete,36.55,10.27,10.99,441.0,220.0,0.0,76.0,37.9,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-7589,Natchitoches Parish-NONE-CA-7589-Construction Area - Carey Scarborough Rd,YES,complete,Complete,6.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-7590,Natchitoches Parish-NONE-CA-7590-Construction Area - HWY 6,YES,complete,Complete,21.89,0.84,2.74,380.0,17.0,0.0,22.0,1.0,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-7591,Natchitoches Parish-NONE-CA-7591-Construction Area - Natchez,YES,in_construction,In Construction,92.7,39.48,33.28,1498.0,873.0,499.8,447.0,260.5,149.1,wave1_pinned_authority,"Contrac In Construction, 66.6% complete -> prorated"
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-7594,Natchitoches Parish-NONE-CA-7594-Construction Area - Southwest Natchitoches,YES,complete,Complete,21.77,0.0,0.0,73.0,0.0,0.0,7.0,0.0,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-8456,Natchitoches Parish-NONE-CA-8456-Construction Area - Provencal HWY 120,YES,complete,Complete,45.5,4.87,3.14,381.0,28.0,0.0,40.0,2.9,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-8462,Natchitoches Parish-NONE-CA-8462-Construction Area - Powhatan,YES,complete,Complete,68.8,18.23,9.71,544.0,81.0,0.0,66.0,9.8,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-8477,Natchitoches Parish-NONE-CA-8477-Construction Area - Flatwoods,YES,complete,Complete,89.28,2.44,5.61,806.0,100.0,0.0,59.0,7.3,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-8924,Natchitoches Parish-NONE-CA-8924-Construction Area - Winnfield to Fair View Alpha Transport,YES,in_construction,Loaded,27.73,6.07,6.07,178.0,63.0,63.0,36.0,12.7,12.7,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-8929,Natchitoches Parish-NONE-CA-8929-Construction Area - NE Natchitoches,YES,in_construction,Loaded,57.05,22.06,22.06,456.0,31.0,31.0,4.0,0.3,0.3,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-8930,Natchitoches Parish-NONE-CA-8930-Construction Area - Lotus,YES,in_construction,(no ROQ job),9.56,9.56,9.56,19.0,19.0,19.0,20.0,20.0,20.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-8947,Natchitoches Parish-NONE-CA-8947-Construction Area - St Maurice,YES,in_construction,Loaded,46.27,21.22,21.22,513.0,344.0,344.0,177.0,118.7,118.7,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-8959,Natchitoches Parish-NONE-CA-8959-Construction Area - Pine Coupee - Natchitoches,YES,in_construction,Loaded,13.51,11.52,11.52,58.0,58.0,58.0,4.0,4.0,4.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CA-9805,Natchitoches Parish-NONE-CA-9805-Construction Area - Natchitoches RDOF remaining,YES,,(no ROQ job),3.11,3.11,3.11,12.0,12.0,12.0,1.0,1.0,1.0,"newborn_hi_only, newborn_status_strong, wave1_habit_resize",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CDA-27355,Natchitoches Parish-NONE-CDA-27355-Stat Area - 2027 - CDA-27355,YES,not_started,(no ROQ job),17.13,17.13,17.13,972.0,972.0,972.0,44.0,44.0,44.0,"wave1_pinned_authority, wave1_ic_remain_from_now, parent_never_active",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Natchitoches Parish,LA,CDA-27356,Natchitoches Parish-NONE-CDA-27356-Stat Area - 2027 - CDA-27356,YES,not_started,(no ROQ job),15.13,15.13,15.13,2480.0,2480.0,2480.0,29.0,29.0,29.0,"wave1_pinned_authority, wave1_ic_remain_from_now, parent_never_active",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Natchitoches Parish,LA,DA-6770,Natchitoches Parish-NONE-DA-6770-APPROVEDDESIGNAREAS - Flatwoods,YES,not_started,(no ROQ job),0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,"wave1_retimed_pass1, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Natchitoches Parish,LA,DA-6771,Natchitoches Parish-NONE-DA-6771-APPROVEDDESIGNAREAS - Melrose,YES,not_started,(no ROQ job),0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,"wave1_pinned_authority, wave1_bucket_b_pack_2027, wave1_2027_spread, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Natchitoches Parish,LA,DA-6772,Natchitoches Parish-NONE-DA-6772-APPROVEDDESIGNAREAS - Northeast Natchitoches,YES,not_started,(no ROQ job),0.0,0.0,0.0,8.0,8.0,8.0,2.0,2.0,2.0,"wave1_pinned_authority, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Natchitoches Parish,LA,DA-6773,Natchitoches Parish-NONE-DA-6773-APPROVEDDESIGNAREAS - Natchitoches Transport,YES,not_started,(no ROQ job),4.26,4.26,4.26,1055.0,1055.0,1055.0,58.0,58.0,58.0,"wave1_pinned_authority, parent_resized_after_child, parent_never_active",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Natchitoches Parish,LA,DA-6824,Natchitoches Parish-NONE-DA-6824-APPROVEDDESIGNAREAS - Natchitoches North,YES,not_started,(no ROQ job),0.0,0.0,0.0,9.0,9.0,9.0,5.0,5.0,5.0,"wave1_retimed_pass1, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Natchitoches Parish,LA,DA-6873,Natchitoches Parish-NONE-DA-6873-APPROVEDDESIGNAREAS - North Sibley Lake,YES,not_started,(no ROQ job),0.0,0.0,0.0,101.0,101.0,101.0,19.0,19.0,19.0,"wave1_retimed_pass1, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Pearl River County,MS,CA-1257,Pearl River County-NONE-CA-1257-Construction Area - Poplarville,YES,complete,Complete,28.2,2.24,1.1,1647.0,19.0,0.0,54.0,0.6,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Pearl River County,MS,CDA-32566,Pearl River County-NONE-CDA-32566-Stat Area - 2027 - CDA-32566,YES,not_started,(no ROQ job),0.09,0.09,0.09,11.0,11.0,11.0,8.0,8.0,8.0,"wave1_retimed_pass1, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Pearl River County,MS,CDA-32567,Pearl River County-NONE-CDA-32567-Stat Area - 2027 - CDA-32567,YES,not_started,(no ROQ job),3.39,3.39,3.39,26.0,26.0,26.0,16.0,16.0,16.0,"wave1_retimed_pass1, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Pearl River County,MS,CDA-32568,Pearl River County-NONE-CDA-32568-Stat Area - 2027 - CDA-32568,YES,not_started,(no ROQ job),2.59,2.59,2.59,73.0,73.0,73.0,67.0,67.0,67.0,"wave1_retimed_pass1, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Pearl River County,MS,CDA-32569,Pearl River County-NONE-CDA-32569-Stat Area - 2027 - CDA-32569,YES,not_started,(no ROQ job),33.98,33.98,33.98,468.0,468.0,468.0,239.0,239.0,239.0,"wave1_retimed_pass1, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Pearl River County,MS,DA-10534,Pearl River County-NONE-DA-10534-APPROVEDDESIGNAREAS - MS BEAD Lumberton South,YES,not_started,(no ROQ job),0.25,0.25,0.25,8.0,8.0,8.0,1.0,1.0,1.0,"wave1_retimed_pass1, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Rapides Parish,LA,CA-4483,Rapides Parish-NONE-CA-4483-Construction Area - Mcnairy to Oakdale,YES,complete,Complete,10.25,9.97,0.0,79.0,73.0,0.0,78.0,72.1,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Rapides Parish,LA,CA-80,Rapides Parish-NONE-CA-80-Construction Area - Allen Erate Connector,YES,complete,(no ROQ job),60.56,2.04,2.04,794.0,0.0,0.0,67.0,0.0,0.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Rapides Parish,LA,CA-8476,Rapides Parish-NONE-CA-8476-Construction Area - McNary North,YES,complete,Complete,24.87,0.0,0.0,335.0,0.0,0.0,31.0,0.0,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Rapides Parish,LA,CA-8493,Rapides Parish-NONE-CA-8493-Construction Area - McNary to Oakdale West,YES,complete,Complete,3.55,0.0,0.0,50.0,0.0,0.0,38.0,0.0,0.0,wave1_pinned_authority,Contrac Complete -> 0 remaining (display-only; pending formal close-out)
Wave 1 (Tom/Ben),Rapides Parish,LA,CA-8931,Rapides Parish-NONE-CA-8931-Construction Area - Pine Coupee,YES,in_construction,Loaded,26.54,26.54,26.54,300.0,300.0,300.0,7.0,7.0,7.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Rapides Parish,LA,CA-9365,Rapides Parish-NONE-CA-9365-Construction Area - Rapides North RDOF,YES,in_construction,(no ROQ job),51.48,50.87,50.87,828.0,828.0,828.0,88.0,88.0,88.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Rapides Parish,LA,CA-9366,Rapides Parish-NONE-CA-9366-Construction Area - Rapides West RDOF,YES,in_construction,(no ROQ job),69.69,69.69,69.69,1581.0,1581.0,1581.0,562.0,562.0,562.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Rapides Parish,LA,CA-9367,Rapides Parish-NONE-CA-9367-Construction Area - Rapides Southwest RDOF,YES,in_construction,(no ROQ job),65.63,65.63,65.63,1340.0,1340.0,1340.0,1069.0,1069.0,1069.0,wave1_pinned_authority,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Rapides Parish,LA,CA-9368,Rapides Parish-NONE-CA-9368-Construction Area - Rapides Central RDOF,YES,in_construction,(no ROQ job),45.02,45.02,45.02,1537.0,1537.0,1537.0,167.0,167.0,167.0,"wave1_pinned_authority, wave1_ic_remain_from_now",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Rapides Parish,LA,CA-9369,Rapides Parish-NONE-CA-9369-Construction Area - Rapides South RDOF,YES,in_construction,(no ROQ job),34.14,34.14,34.14,1239.0,1239.0,1239.0,245.0,245.0,245.0,"wave1_pinned_authority, wave1_ic_remain_from_now",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Rapides Parish,LA,CA-9804,Rapides Parish-NONE-CA-9804-Construction Area - Holloway Cabinet,YES,,(no ROQ job),0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,"newborn_hi_only, newborn_status_strong, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Rapides Parish,LA,CDA-26977,Rapides Parish-NONE-CDA-26977-Stat Area - 2026 - CDA-26977,YES,not_started,(no ROQ job),57.19,57.19,57.19,2103.0,2103.0,2103.0,1190.0,1190.0,1190.0,"wave1_pinned_authority, wave1_ic_remain_from_now, parent_never_active",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Rapides Parish,LA,CDA-27341,Rapides Parish-NONE-CDA-27341-Stat Area - 2026 - CDA-27341,YES,not_started,(no ROQ job),86.9,86.9,86.9,5978.0,5978.0,5978.0,450.0,450.0,450.0,"wave1_retimed_pass1, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Rapides Parish,LA,CDA-27342,Rapides Parish-NONE-CDA-27342-Stat Area - 2026 - CDA-27342,YES,not_started,(no ROQ job),99.55,99.55,99.55,3850.0,3850.0,3850.0,1108.0,1108.0,1108.0,"wave1_retimed_pass1, parent_resized_after_child, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Rapides Parish,LA,CDA-27343,Rapides Parish-NONE-CDA-27343-Stat Area - 2026 - CDA-27343,YES,not_started,(no ROQ job),68.8,68.8,68.8,1789.0,1789.0,1789.0,436.0,436.0,436.0,"wave1_retimed_pass1, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 1 (Tom/Ben),Rapides Parish,LA,CDA-27344,Rapides Parish-NONE-CDA-27344-Stat Area - 2026 - CDA-27344,YES,not_started,(no ROQ job),30.32,30.32,30.32,3121.0,3121.0,3121.0,80.0,80.0,80.0,"wave1_retimed_pass1, wave1_habit_resize, wave1_2026_q4_retime",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
